Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family;Class;Cell_color;Cell_rank
export_F5 HSC SC2_Vi2.csv.1;127575,3438;57061,06641;1,268641;79,414085;95,173775;275,713013;8024,914551000001;84,655952;39,474564;5,526651;419,45468099999994;2,833928;105,46861299999999;F5;SC2;Vi;2;SLAM-HSC;48h;P;TT22;F5_TT22;F5Vi48hSLAM-HSCTT22;MEP;Deepskyblue;6
export_F5 HSC SC2_Vi2.csv.2;98761,67188;94214,65625;1,454322;114,417526;119,593773;375,458679;7913,025879000001;146,16433700000002;26,476795000000003;-15,943886;528,287109;2,871563;119,726021;F5;SC2;Vi;2;SLAM-HSC;48h;P;TT22;F5_TT22;F5Vi48hSLAM-HSCTT22;GMP;aqua;5
export_F5 HSC SC2_Vi2.csv.3;115386,3672;54640,484379999994;0,996067;90,269867;92,87428299999999;356,206543;7825,82959;-29,50333;41,531822;23,945953;286,934601;2,7519310000000003;193,322586;F5;SC2;Vi;2;SLAM-HSC;48h;P;TT22;F5_TT22;F5Vi48hSLAM-HSCTT22;GMP;aqua;5
export_F6 HSC SC2_CF1.csv.1;160031,7188;76799,05469;11118,28418;2296,730713;20,220751;106,537697;42,941891;127,11866;24,28643;482,34042400000004;640,5975950000001;4,0156019999999994;51,516644;F6;SC2;CF;1;SLAM-HSC;48h;P;TT22;F6_TT22;F6CF48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_F6 HSC SC2_CF1.csv.2;135381,3281;77867,79688;10223,06055;2585,92334;111,53337900000001;64,24823;46,678936;124,317673;4,1978290000000005;334,15509;338,742401;4,015448999999999;183,6147;F6;SC2;CF;1;SLAM-HSC;48h;P;TT22;F6_TT22;F6CF48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_F6 HSC SC2_CV2.csv.1;135581,5156;105301,0156;3376,086182;313,949127;168,202438;89,521332;4264,64502;116,559074;59,35866899999999;605,660828;441,173645;5,06168;27,849372999999996;F6;SC2;CV;2;SLAM-HSC;48h;P;TT22;F6_TT22;F6CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_F6 HSC SC2_CV2.csv.2;93755,3125;68964,42969;3026,766602;125,089584;107,504364;186,392548;3616,733887;34,823658;37,958031;490,078033;390,24850499999997;4,977533;171,014938;F6;SC2;CV;2;SLAM-HSC;48h;P;TT22;F6_TT22;F6CV48hSLAM-HSCTT22;ST-HSC;#deff19;2
export_F6 HSC SC2_Vi2.csv;121159,8594;74145,76563;4,771033999999999;574,088928;44,213955;117,67327900000001;11319,76074;65,19702099999999;29,712941999999998;-10,425028;67,336525;3,346347;170,342896;F6;SC2;Vi;2;SLAM-HSC;48h;P;TT22;F6_TT22;F6Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_F9 ST-HSC SC3_CF3.csv.1;118360,2891;98002,78906;1565,3007810000001;67,875923;135,462204;149,838699;58,588848;229,27526899999998;77,929886;-11,289401;267,310425;3,508956;1,381832;F9;SC3;CF;3;ST-HSC;48h;P+ILs;TT22;F9_TT22;F9CF48hST-HSCTT22;MEP;Deepskyblue;6
export_F9 ST-HSC SC3_CF3.csv.2;131809,0938;67696,78906;1643,7067869999998;64,384888;70,932571;330,924988;58,801331000000005;138,986221;59,653544999999994;1,831017;198,963898;3,5250769999999996;97,398979;F9;SC3;CF;3;ST-HSC;48h;P+ILs;TT22;F9_TT22;F9CF48hST-HSCTT22;GMP;aqua;5
export_F9 ST-HSC SC3_CF3.csv.3;160639,8906;149664,5156;1544,049683;89,564011;104,488518;133,676132;78,853561;195,10775800000002;84,198441;-9,704566999999999;301,086823;3,5959790000000003;115,389626;F9;SC3;CF;3;ST-HSC;48h;P+ILs;TT22;F9_TT22;F9CF48hST-HSCTT22;MEP;Deepskyblue;6
export_F9 ST-HSC SC3_CF3.csv.4;79758,74219;62772,50391;1508,545288;98,78196;61,148315000000004;403,39975;43,674038;108,020996;47,251202;-2,738473;200,258896;3,407393;217,677841;F9;SC3;CF;3;ST-HSC;48h;P+ILs;TT22;F9_TT22;F9CF48hST-HSCTT22;GMP;aqua;5
export_G1 MPP SC2_Vi1.csv.1;101790,0781;75444,99219;1,2127430000000001;91,97444200000001;985,595764;193,921005;25300,51563;111,07778200000001;24,641195;332,274902;264,00863599999997;3,172716;103,392891;G1;SC2;Vi;1;MPP;48h;P;TT22;G1_TT22;G1Vi48hMPPTT22;MPP;Limegreen;3
export_G1 MPP SC2_Vi1.csv.2;92138,82813;67895,65625;1,083101;145,72079499999998;1121,084106;331,195007;25279,30469;13,644001000000001;43,483990000000006;333,630768;305,629669;3,13774;130,309952;G1;SC2;Vi;1;MPP;48h;P;TT22;G1_TT22;G1Vi48hMPPTT22;MPP;Limegreen;3
export_G10 ST-HSC SC3_CF5.csv.1;133362,0938;165302,1094;653,986938;170,711182;97,702209;32844,42969;72,326309;-1924,4512940000002;-0,9791270000000001;-121,95070600000001;84,429794;3,305629;40,322098;G10;SC3;CF;5;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10CF48hST-HSCTT22;MP;DarkViolet;8
export_G10 ST-HSC SC3_CF5.csv.2;148274,1719;187366,5;734,7197269999999;-45,911396;109,403168;35105,83594;33,368641;-915,116577;-26,974446999999998;128,150452;159,06968700000002;3,103817;101,844398;G10;SC3;CF;5;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10CF48hST-HSCTT22;ST-HSC;#deff19;2
export_G10 ST-HSC SC3_CF5.csv.3;121013,3438;132596,25;656,05188;249,743042;118,104729;56707,13281;61,240497999999995;637,773743;-222,35266099999998;383,66607700000003;110,153152;3,255503;137,365677;G10;SC3;CF;5;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10CF48hST-HSCTT22;ST-HSC;#deff19;2
export_G10 ST-HSC SC3_Vi2.csv.1;132891,9844;76741,19531;1,810038;56,12426800000001;57,075779000000004;36,381516;11035,58203;168,719635;33,996117;317,58734100000004;271,038422;3,040901;32,177036;G10;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10Vi48hST-HSCTT22;ST-HSC;#deff19;2
export_G10 ST-HSC SC3_Vi2.csv.2;128909,0547;68298,98438;5,132663;66,69210799999999;85,72040600000001;91,615211;11250,29395;76,079964;62,617878000000005;299,664307;248,719177;3,3668940000000003;54,857624;G10;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10Vi48hST-HSCTT22;ST-HSC;#deff19;2
export_G10 ST-HSC SC3_Vi2.csv.3;122960,9688;72255,71875;1,8627029999999998;226,66148399999997;78,803612;82,381134;12729,74805;100,530426;36,922962;464,675934;230,014114;3,093566;56,35866899999999;G10;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10Vi48hST-HSCTT22;ST-HSC;#deff19;2
export_G10 ST-HSC SC3_Vi2.csv.4;121791,9219;78471,88281;1,052215;157,797379;115,50901;122,10958899999999;11567,58887;67,763687;51,520233000000005;450,62353499999995;215,055664;2,888777;153,135956;G10;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10Vi48hST-HSCTT22;ST-HSC;#deff19;2
export_G11 HSC SC3_CV2.csv.1;129717,7813;81029,19531;3079,231445;1548,5622560000002;41,163975;118,51696799999999;3181,821289;109,445755;27,614058;73,264664;297,25726299999997;4,943467;13,141994;G11;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;G11_TT22;G11CV48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G11 HSC SC3_CV2.csv.2;137197,6875;72445,92188;2866,61499;845,711792;64,414284;75,703636;3053,543945;163,213608;24,886076;19,035923;331,84231600000004;4,908858;119,33006999999999;G11;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;G11_TT22;G11CV48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G11 HSC SC3_CV2.csv.3;131819,625;117046,625;3002,685303;1213,096313;60,474049;83,63806899999999;2933,148193;161,060867;38,856201;40,970287;271,325592;4,910746;124,62195600000001;G11;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;G11_TT22;G11CV48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G11 HSC SC3_CV2.csv.4;89735,98438;60555,75;2988,0;868,1633300000001;51,319199;122,813896;3151,179443;43,182858;36,689545;14,74066;169,555588;4,931259;126,8722;G11;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;G11_TT22;G11CV48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G12 HSC SC3_VC1.csv;142636,3125;107024,5078;6403,958984000001;160,687012;128,934769;220,580521;14226,546880000002;-301,144562;35,138335999999995;8739,064453;488,951721;5,628251000000001;85,164612;G12;SC3;VC;1;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12VC48hSLAM-HSCTT22;ST-HSC;#deff19;2
export_G12 HSC SC3_Vi3.csv.1;125118,7422;75300,73438;1,328375;455,85095199999995;104,443031;80,39145699999999;3384,581543;134,049927;42,373764;-22,884563;222,72348;2,582938;30,070240000000002;G12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G12 HSC SC3_Vi3.csv.2;107096,1875;55719,93359;1,72712;388,56417799999997;95,025452;48,247749;3322,642578;68,802185;40,213566;2,769882;152,658539;2,657877;63,47948100000001;G12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G12 HSC SC3_Vi3.csv.3;122180,7578;59479,11719;0,634409;407,786163;55,064209;111,28331000000001;3384,530029;63,98774;60,140411;8,037348;185,57341;2,355986;94,205338;G12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G12 HSC SC3_Vi3.csv.4;141342,8125;77598,66406;1,321194;727,495361;66,555252;51,346481;3760,092529;137,39386000000002;41,31395;21,196741;123,959457;2,613584;182,89386000000002;G12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_G2 MPP SC2_CF1.csv;83588,39844;54290,14844;5892,409668;114,66518400000001;961,343201;74,968018;63,80529;123,589729;63,827961;89,906242;326,84500099999997;3,9422260000000002;57,779442;G2;SC2;CF;1;MPP;48h;P;TT22;G2_TT22;G2CF48hMPPTT22;MEP;Deepskyblue;6
export_G2 MPP SC2_CV1.csv.1;101899,1094;52422,80859;8044,16748;112,90759299999999;629,3586429999999;118,769852;8108,606445;137,209366;59,156212;135,28685;311,863495;5,525635;35,295696;G2;SC2;CV;1;MPP;48h;P;TT22;G2_TT22;G2CV48hMPPTT22;MPP;Limegreen;3
export_G2 MPP SC2_CV1.csv.2;102198,7813;60803,8125;8600,806641;91,32852199999999;627,570679;267,73236099999997;8368,099609;17,354651999999998;76,138474;150,757339;277,425171;5,555855;63,023272999999996;G2;SC2;CV;1;MPP;48h;P;TT22;G2_TT22;G2CV48hMPPTT22;MPP;Limegreen;3
export_G2 MPP SC2_VC1.csv.1;109086,0547;64954,77734;5535,677734000001;-80,635887;733,432861;154,648453;16572,58594;21,158014;59,064926;1144,283691;355,274017;5,630381;57,737736;G2;SC2;VC;1;MPP;48h;P;TT22;G2_TT22;G2VC48hMPPTT22;MPP;Limegreen;3
export_G2 MPP SC2_VC1.csv.2;102499,375;69339,26563;5576,535645;36,36684;534,764404;218,492371;17767,68359;44,047569;59,274772999999996;847,016052;343,31701699999996;5,6540230000000005;140,800659;G2;SC2;VC;1;MPP;48h;P;TT22;G2_TT22;G2VC48hMPPTT22;MPP;Limegreen;3
export_G2 MPP SC2_Vi1.csv;111086,6406;78063,89844;2,358572;81,606865;1126,228394;650,957092;16113,92969;8,096377;39,908257;269,656586;482,566284;3,238443;158,494247;G2;SC2;Vi;1;MPP;48h;P;TT22;G2_TT22;G2Vi48hMPPTT22;MPP;Limegreen;3
export_G3 ST-HSC SC2_CF1.csv;129308,5625;112630,0156;6892,568848000001;19,437767;121,212296;649,69043;63,973938000000004;67,95533;53,554729;53,672451;538,933716;3,991182;202,177307;G3;SC2;CF;1;ST-HSC;48h;P;TT22;G3_TT22;G3CF48hST-HSCTT22;GMP;aqua;5
export_G3 ST-HSC SC2_VC2.csv;75214,74219;50457,0625;2460,888428;80,690979;116,28144099999999;99,08676899999999;7910,689941;124,39007600000001;22,088670999999998;1,389434;223,414932;5,154318;165,05076599999998;G3;SC2;VC;2;ST-HSC;48h;P;TT22;G3_TT22;G3VC48hST-HSCTT22;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_Vi2.csv.1;136373,0938;91155,71094;1,095379;79,818733;66,185066;1178,442139;10382,69043;131,337524;31,970246999999997;-8,344669999999999;212,82707200000002;2,8679360000000003;45,018925;G3;SC2;Vi;2;ST-HSC;48h;P;TT22;G3_TT22;G3Vi48hST-HSCTT22;GMP;aqua;5
export_G3 ST-HSC SC2_Vi2.csv.2;132423,7344;92506,51563;1,180181;23,679916;99,103691;1308,866577;11701,00684;95,101448;47,354607;-11,970031;207,829971;2,9275439999999997;80,535988;G3;SC2;Vi;2;ST-HSC;48h;P;TT22;G3_TT22;G3Vi48hST-HSCTT22;GMP;aqua;5
export_G3 ST-HSC SC2_Vi2.csv.3;128520,3203;72647,78125;1,248283;122,33918;94,363167;655,301025;9941,615234;127,431068;37,306507;9,235634;366,850037;2,894733;87,37623599999999;G3;SC2;Vi;2;ST-HSC;48h;P;TT22;G3_TT22;G3Vi48hST-HSCTT22;GMP;aqua;5
export_G3 ST-HSC SC2_Vi2.csv.4;131795,6875;75520,66406;1,5697290000000002;83,276741;108,44136;612,1073;10476,60156;50,36005;34,775444;-3,7701230000000003;209,603134;2,981194;173,211929;G3;SC2;Vi;2;ST-HSC;48h;P;TT22;G3_TT22;G3Vi48hST-HSCTT22;GMP;aqua;5
export_G4 ST-HSC SC2_CV2.csv.1;116446,7969;67917,33594;3955,617676;43,663876;114,202293;75,511841;4196,023926;68,229607;66,312462;360,93109100000004;363,071594;5,105348;69,17529300000001;G4;SC2;CV;2;ST-HSC;48h;P;TT22;G4_TT22;G4CV48hST-HSCTT22;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_CV2.csv.2;95290,64844;62029,66797;3864,121582;23,103170000000002;99,46453100000001;101,77808399999999;4165,474609000001;48,023342;51,837044;183,228012;232,85681200000002;5,095917;69,56791700000001;G4;SC2;CV;2;ST-HSC;48h;P;TT22;G4_TT22;G4CV48hST-HSCTT22;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_CV2.csv.3;99417,3125;69244,00781;3833,06665;13,167039;104,628952;58,386154000000005;4099,36377;87,013687;57,450176;310,99264500000004;361,386383;5,088526;89,837929;G4;SC2;CV;2;ST-HSC;48h;P;TT22;G4_TT22;G4CV48hST-HSCTT22;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_VC3.csv.1;152294,875;65959,65625;1649,6915279999998;47,724334999999996;122,04304499999999;245,730911;4999,098633;51,785015;58,015494999999994;18,104563;311,424774;4,890559;107,9412;G4;SC2;VC;3;ST-HSC;48h;P;TT22;G4_TT22;G4VC48hST-HSCTT22;MEP;Deepskyblue;6
export_G4 ST-HSC SC2_VC3.csv.2;106985,9844;61082,44141;1560,351807;78,244354;171,86853;147,056061;4719,850098;10,72809;37,73085;4,252172;347,729523;4,855809;154,33111599999998;G4;SC2;VC;3;ST-HSC;48h;P;TT22;G4_TT22;G4VC48hST-HSCTT22;MEP;Deepskyblue;6
export_G5 HSC SC2_CF2.csv;125391,8672;65917,39063;3629,094482;132,272736;51,110352;75,423714;32,106922;38,548466;51,324718;293,590149;656,3775019999999;3,5824839999999996;123,50875900000001;G5;SC2;CF;2;SLAM-HSC;48h;P;TT22;G5_TT22;G5CF48hSLAM-HSCTT22;ST-HSC;#deff19;2
export_G5 HSC SC2_CV1.csv;135511,3438;93490,42969;8698,927734;803,20929;169,642441;158,087784;7315,986328;12,313172;39,644417;3178,610107;508,189667;5,518076000000001;39,832203;G5;SC2;CV;1;SLAM-HSC;48h;P;TT22;G5_TT22;G5CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_G6 HSC SC2_CV5.csv;71827,45313;36656,28125;791,903564;126895,5938;85948,96875;11762,79688;328,465271;175703,7813;-10471,50781;144779,1094;-4217,127441;3,829098;141,250916;G6;SC2;CV;5;SLAM-HSC;48h;P;TT22;G6_TT22;G6CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_G6 HSC SC2_VC2.csv;128203,4375;103611,9297;3134,359375;989,2595210000001;100,475166;160,146622;8020,384276999999;72,349915;71,315025;37,050625;204,613785;5,232833;213,69297799999998;G6;SC2;VC;2;SLAM-HSC;48h;P;TT22;G6_TT22;G6VC48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_G9 ST-HSC SC3_CV1.csv;164476,1563;113043,0469;7684,268066;466,405457;89,576599;106,544724;6814,072265999999;43,48077;45,701725;2692,688965;165,35751299999998;5,458164;221,818298;G9;SC3;CV;1;ST-HSC;48h;P+ILs;TT22;G9_TT22;G9CV48hST-HSCTT22;SLAM-HSC;Red;0
export_H10 ST-HSC SC3_CV5.csv;76716,71875;66012,69531;731,302185;142926,375;74536,09375;8985,738281;443,974762;169451,1406;-10181,0332;117306,3125;-3189,81665;3,897187;201,128204;H10;SC3;CV;5;ST-HSC;48h;P+ILs;TT22;H10_TT22;H10CV48hST-HSCTT22;MP;DarkViolet;8
export_H11 HSC SC3_CV3.csv.1;138661,1875;100017,8438;1753,521118;366,113464;92,784386;649,395447;1984,323853;65,035706;31,713369;9,40167;91,415451;4,625556;9,459566;H11;SC3;CV;3;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H11 HSC SC3_CV3.csv.2;139307,7656;147602,5;1704,610229;214,65608199999997;131,560913;256,166687;1963,425293;74,533928;50,948318;7,499397;73,056877;4,613617;169,217255;H11;SC3;CV;3;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11CV48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_H11 HSC SC3_CV3.csv.3;130317,8984;76721,60938;1851,2637940000002;196,679489;86,95993;516,150818;2161,048828;29,199984000000004;44,632088;24,544710000000002;93,470566;4,668413;211,646484;H11;SC3;CV;3;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H11 HSC SC3_VC2.csv.1;153908,4063;102241,6641;4012,3420409999994;3171,303467;36,156925;115,048065;11779,34668;187,101654;29,278164;892,231018;375,747955;5,426704;2,333456;H11;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_H11 HSC SC3_VC2.csv.2;147473,4531;114326,4219;3936,295898;3133,131836;27,223685999999997;93,63924399999999;11556,924809999999;233,170563;11,418461;770,136169;357,36489900000004;5,414974;3,712045;H11;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_H11 HSC SC3_VC2.csv.3;145953,0469;107068,9219;3816,8645020000004;2195,677979;36,842125;60,51290899999999;11237,73242;-29,406677000000002;19,517227;2215,427002;282,646729;5,396912;112,71386000000001;H11;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_H11 HSC SC3_Vi2.csv.1;99895,625;69252,29688;9,371613;396,952209;102,42242399999999;85,137901;6219,093261999999;291,59259;58,929931999999994;14,448489000000002;530,117371;3,3697470000000003;4,204882;H11;SC3;Vi;2;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_H11 HSC SC3_Vi2.csv.2;176186,5469;126981,8828;0,29583200000000004;807,851501;93,095215;119,51448799999999;6922,651367;93,04525799999999;50,800312;28,190128;329,603455;2,341455;218,212967;H11;SC3;Vi;2;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_CV4.csv.1;140430,4531;116566,6563;1505,187134;48,782864000000004;93,204552;2666,889893;1273,085327;15,598970999999999;93,323357;44,922783;182,241272;4,442361;3,026983;H12;SC3;CV;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12CV48hSLAM-HSCTT22;GMP;aqua;5
export_H12 HSC SC3_CV4.csv.2;133435,5156;94995,53125;1422,90686;208,93180800000002;89,07119;1590,11792;1272,59436;98,32193000000001;48,185204;0,162217;119,250381;4,424980000000001;86,45039399999999;H12;SC3;CV;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H12 HSC SC3_CV4.csv.3;112663,5;82512,84375;1595,141602;304,926636;90,850105;1880,883789;1373,5177;30,735819;75,310654;13,17675;128,489944;4,483505;120,144745;H12;SC3;CV;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H12 HSC SC3_CV4.csv.4;157972,0469;127261,0547;1468,701416;51,450962;97,522446;4020,997803;1181,4022220000002;68,91714499999999;62,660416000000005;9,047327000000001;128,833176;4,411873;140,542374;H12;SC3;CV;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H12 HSC SC3_CV4.csv.5;148506,0313;112623,6094;1473,787842;261,20419300000003;85,161446;3516,424561;1262,178101;-54,096771;55,565922;41,712753;103,178398;4,433244999999999;142,25831599999998;H12;SC3;CV;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12CV48hSLAM-HSCTT22;MP;DarkViolet;8
export_H12 HSC SC3_Vi3.csv;170000,0;110368,6641;1,384148;416,636078;89,35414899999999;125,643875;3734,207275;160,426697;67,65538000000001;-6,359986;177,104416;2,625757;140,16409299999998;H12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_Vi4.csv.1;108819,2734;67891,58594;3,9495730000000004;197,49401899999998;71,30096400000001;52,759395999999995;1848,174805;82,815979;67,129707;7,586797;43,874538;2,731761;54,232388;H12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_H12 HSC SC3_Vi4.csv.2;112193,6094;88423,29688;1,4028969999999998;263,368347;127,908005;89,417397;2033,266479;67,84635899999999;47,585934;11,535625999999999;54,332676;2,443209;139,72436499999998;H12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_H2 MPP SC2_CF1.csv;122118,1641;105168,125;9905,923828;78,597061;1053,59729;142,317276;229,878738;86,702843;91,357887;111,951218;668,8126219999999;4,495356;196,268784;H2;SC2;CF;1;MPP;48h;P;TT22;H2_TT22;H2CF48hMPPTT22;MPP;Limegreen;3
export_H2 MPP SC2_CF2.csv.1;108583,6484;78489,85156;5004,428223;110,89254;1083,1639400000001;160,676407;117,339355;66,79815699999999;66,252174;34,405277000000005;580,227234;4,079155999999999;64,592987;H2;SC2;CF;2;MPP;48h;P;TT22;H2_TT22;H2CF48hMPPTT22;MEP;Deepskyblue;6
export_H2 MPP SC2_CF2.csv.2;92278,44531;68055,03906;4938,762207;44,339275;723,850952;96,57629399999999;128,029709;86,60813900000001;60,225441000000004;44,296646;752,2227780000001;4,101876;147,10523999999998;H2;SC2;CF;2;MPP;48h;P;TT22;H2_TT22;H2CF48hMPPTT22;MEP;Deepskyblue;6
export_H2 MPP SC2_CV5.csv;78153,70313;89545,54688;416,430786;147,839401;107,06371299999999;142,978378;555,503113;129,67373700000002;37,850184999999996;128,28627;79,717026;3,793083;7,11677;H2;SC2;CV;5;MPP;48h;P;TT22;H2_TT22;H2CV48hMPPTT22;CD16/32- ckit-;Violet;9
export_H2 MPP SC2_VC1.csv;116343,0391;90053,5;4843,641113000001;71,182701;691,872681;148,20723;12916,53125;79,10636099999999;39,875751;275,792816;252,39772000000002;5,512829;37,005299;H2;SC2;VC;1;MPP;48h;P;TT22;H2_TT22;H2VC48hMPPTT22;MPP;Limegreen;3
export_H3 ST-HSC SC2_CF3.csv.1;90842,75;49532,74609;2382,880127;102,338661;76,866844;164,661102;40,830055;133,727524;35,916523;-27,66184;353,24841299999997;3,527107;17,256773000000003;H3;SC2;CF;3;ST-HSC;48h;P;TT22;H3_TT22;H3CF48hST-HSCTT22;MEP;Deepskyblue;6
export_H3 ST-HSC SC2_CF3.csv.2;80204,10938;61547,23828;2145,167236;45,529872999999995;88,573853;88,449501;38,243992;121,361122;32,493922999999995;15,526567000000002;279,928375;3,47474;29,073002000000002;H3;SC2;CF;3;ST-HSC;48h;P;TT22;H3_TT22;H3CF48hST-HSCTT22;MEP;Deepskyblue;6
export_H3 ST-HSC SC2_VC2.csv.1;119564,2578;78393,24219;3477,641357;50,765678;89,413925;794,819275;10034,60059;-18,588901999999997;64,23754100000001;41,1157;311,674927;5,333554;13,057277000000001;H3;SC2;VC;2;ST-HSC;48h;P;TT22;H3_TT22;H3VC48hST-HSCTT22;GMP;aqua;5
export_H3 ST-HSC SC2_VC2.csv.2;137051,875;80292,55469;3635,193115;127,127068;120,866013;1044,205078;11045,06055;71,26576999999999;67,906334;16,988865;573,8093259999999;5,376625;30,166109000000002;H3;SC2;VC;2;ST-HSC;48h;P;TT22;H3_TT22;H3VC48hST-HSCTT22;GMP;aqua;5
export_H3 ST-HSC SC2_VC2.csv.3;115237,9141;71121,94531;3575,944336;87,842232;95,087013;339,01663199999996;11061,799809999999;176,422653;34,306732000000004;29,880497;587,288574;5,372043;41,738673999999996;H3;SC2;VC;2;ST-HSC;48h;P;TT22;H3_TT22;H3VC48hST-HSCTT22;GMP;aqua;5
export_H3 ST-HSC SC2_VC2.csv.4;117068,5703;67856,14844;3193,22168;129,88720700000002;102,237213;427,762451;9624,243164;32,059021;48,344231;25,799910999999998;408,39495800000003;5,294529;79,532547;H3;SC2;VC;2;ST-HSC;48h;P;TT22;H3_TT22;H3VC48hST-HSCTT22;GMP;aqua;5
export_H3 ST-HSC SC2_Vi0.csv;150113,8438;122056,1875;-0,756171;121,561516;794,277649;117,907173;45808,96875;176,567459;86,783348;300,092529;437,429016;0,0;91,438423;H3;SC2;Vi;0;ST-HSC;48h;P;TT22;H3_TT22;H3Vi48hST-HSCTT22;MPP;Limegreen;3
export_H4 ST-HSC SC2_Vi2.csv.1;175428,0469;127852,3594;5,251855;70,870453;117,853951;85,471725;11882,91895;96,338066;67,60709399999999;-21,423970999999998;805,3067629999999;3,390744;62,364509999999996;H4;SC2;Vi;2;ST-HSC;48h;P;TT22;H4_TT22;H4Vi48hST-HSCTT22;MEP;Deepskyblue;6
export_H4 ST-HSC SC2_Vi2.csv.2;119178,5156;97775,22656;1,396526;83,647972;109,95929;167,84085100000001;11111,58984;77,430717;44,083824;-13,956323999999999;460,299957;2,963361;95,399002;H4;SC2;Vi;2;ST-HSC;48h;P;TT22;H4_TT22;H4Vi48hST-HSCTT22;MEP;Deepskyblue;6
